"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene"
14.344685334344,-1.1660801223339,0.391163720065445,-2.98105387211984,0.00287258254521941,0.0349226937399609,"ENSGALG00000046316"
3.92826546754864,1.98890186889582,0.667284865518019,2.98058890838445,0.00287694711687215,0.0349240985946795,"ENSGALG00000053948"
6.45224354879426,-1.1288381037036,0.382057833736522,-2.95462624771641,0.00313048041686052,0.037327697195216,"ENSGALG00000018299"
7.57182468474564,1.4987075381008,0.510924586303407,2.93332436582101,0.00335353332429615,0.0391441788703591,"ENSGALG00000032887"
2.62033418903664,-2.00301022328378,0.685141548183139,-2.92349840495789,0.00346121998619329,0.0397670059624301,"ENSGALG00000012754"
549.980096442569,1.20163954634775,0.411430085503656,2.9206409270648,0.00349312171824925,0.0399801543742559,"ENSGALG00000043909"
6.31468316215492,1.28101961033337,0.439238816470679,2.91645356079062,0.00354035422573249,0.0402961484702266,"ENSGALG00000049990"
8.32424284088288,-1.00237163164359,0.343853340733842,-2.91511383749931,0.00355558823363794,0.040414704468661,"ENSGALG00000049080"
23.49469511361,-1.70309202529624,0.585146948574307,-2.91053730938148,0.00360807886509158,0.0408453030496905,"ENSGALG00000048486"
2.33439071680815,-2.02378525935324,0.696188750937467,-2.90694909480808,0.00364972585797915,0.0411163307923002,"ENSGALG00000003425"
3.97355031511844,2.04759768838431,0.705454034816701,2.90252459739115,0.00370168089200771,0.0414820780131342,"ENSGALG00000012464"
5.25818512606498,1.3632112255128,0.470786546119365,2.89560361643632,0.00378430073425624,0.0420458367010708,"ENSGALG00000010891"
11.7335507291506,-1.15411493763984,0.399713776459577,-2.88735341539212,0.00388497582082053,0.0427398290792826,"ENSGALG00000048881"
4.34819286140003,1.22817818026715,0.426733906812824,2.87808904017055,0.0040009219469145,0.0436433468812644,"ENSGALG00000053527"
157.847792037072,-1.74846419367276,0.608513146038825,-2.87333840699179,0.00406158798046683,0.0441721317662205,"ENSGALG00000017040"
4.48676424195838,2.40281607212885,0.836989710542448,2.87078328665666,0.00409456129107209,0.044433670621162,"ENSGALG00000012593"
6.79707200415012,1.23687883945712,0.430956358083172,2.87007910721764,0.00410369118774659,0.0444611025734903,"ENSGALG00000028018"
9.92506799586507,1.18266209119371,0.412877880003064,2.86443558367654,0.00417753112780798,0.0449560229193293,"ENSGALG00000041822"
5.90781699070396,1.40713334704702,0.491695273496552,2.8617996204043,0.00421243136033773,0.0452445332473663,"ENSGALG00000010583"
16.9347433741393,1.99122924563271,0.696073683100889,2.86065871182218,0.0042276188659773,0.0453786063432509,"ENSGALG00000028886"
4.41486989368395,1.43877364659807,0.503607790683363,2.85693286167347,0.00427756306954186,0.0457147152100454,"ENSGALG00000048129"
52.2090026838862,-1.31836575222187,0.463536080516769,-2.84414915609612,0.0044530196806514,0.0469620769588588,"ENSGALG00000023933"
5.90038135700268,-1.16102104715075,0.409818624141432,-2.83301191980496,0.00461116664909588,0.0481227724386548,"ENSGALG00000051868"
5.45582702016043,-1.13754482207247,0.401880979945606,-2.83055152853074,0.00464678255103939,0.0482718705007974,"ENSGALG00000004936"
24.4940732185884,1.68894953591368,0.597559926568285,2.82641030768766,0.00470729247660323,0.0486143060834657,"ENSGALG00000011277"
7.51332137539046,-1.04627233931048,0.370251247949094,-2.82584419392512,0.00471561950097167,0.0486143060834657,"ENSGALG00000049514"
